object_id,ra,dec,tileid,spe_context_error_flag,spe_context_warning_flag,spe_error_flag,spe_warning_flag,spe_grism,spe_npix,spe_z,spe_z_err,spe_z_rel,spe_cont_snr,spe_subclass,best_line_snr
2721011223673365177,272.1011223961294,67.3365177630069,102160061,0,32768,0,2,RGS,460,1.2327864170074463,0.0011363555677235126,0.1120440810918808,nan,Lya_em_SB1,5.01991081237793
2721012334672559980,272.10123345621406,67.25599801694082,102160061,0,32768,0,2,RGS,454,0.5710596442222595,3.791363997152075e-05,0.6201306581497192,1075.77587890625,BX_Scd,0.0
2721013520675440226,272.10135204428497,67.54402264108299,102160061,0,32768,0,2,RGS,216,2.357680320739746,0.0005976610700599849,0.1608366072177887,93.6275863647461,BX_SB1,-99.0
2721014773677065035,272.1014773983586,67.70650352337695,102160061,0,32768,0,2,RGS,382,1.3053910732269287,0.0007094164611771703,0.954465925693512,27.48243522644043,BX_Scd,5.292089939117432
2721018010677488527,272.10180104924416,67.7488527731194,102160061,0,32768,0,2,RGS,440,1.1944913864135742,0.0008397495257668197,0.8040120005607605,79.45352172851562,BX_SB1,0.0
2721018497676173383,272.1018497160527,67.61733839089692,102160061,0,32768,0,2,RGS,321,1.764750361442566,0.002604210516437888,0.9015749096870422,0.0,BX_Scd,8.510259628295898
2721019709675470667,272.1019709226498,67.54706673568803,102160061,0,32768,0,2,RGS,369,1.404520034790039,0.0008977581164799631,0.9843271374702454,90.21822357177734,Lya_em_SB1,3.337111473083496
2721019838672708604,272.1019838172233,67.27086047373689,102160061,0,32768,0,2,RGS,461,1.269025206565857,0.001329640974290669,0.9859665036201477,17.368724822998047,BX_Scd,7.5779571533203125
2721020508672928944,272.1020508354236,67.29289447396295,102160061,0,32768,0,2,RGS,451,3.246734380722046,0.0005311295972205698,0.5347805023193359,121.68132019042969,Lya_em_SB1,14.408893585205078
2721021080675815449,272.1021080119543,67.5815449992708,102160061,0,32768,0,2,RGS,221,1.2534228563308716,0.00032133315107785165,0.2455127239227295,73.42217254638672,Irr_Blue,34.76275634765625
2721022303677500726,272.1022303142613,67.75007265176973,102160061,0,32768,0,2,RGS,397,1.9436501264572144,0.0004755107220262289,0.997383177280426,128.5418243408203,Lya_abs_Scd,10.12055778503418
2721022561676604854,272.102256168486,67.66048540992475,102160061,0,32768,0,2,RGS,371,1.4330614805221558,0.0009322785772383213,0.11655864119529724,nan,BX_SB3,3.7278876304626465
2721022901676101133,272.1022901058287,67.61011339854235,102160061,0,32768,0,2,RGS,267,2.6018598079681396,0.000985445803962648,0.9976071119308472,78.79182434082031,BX_Scd,0.0
2721023015672746074,272.10230155135827,67.27460740869797,102160061,0,32768,0,2,RGS,468,2.481455087661743,0.0008626735070720315,0.9036439657211304,nan,Irr_highOII,7.173771858215332
2721023473674756138,272.10234731917086,67.47561386535217,102160061,0,32768,0,2,RGS,368,0.8999932408332825,0.0003505570348352194,0.09533646702766418,66.78736877441406,SB2,2.3329293727874756
2721023479676883117,272.1023479142968,67.68831175921473,102160061,0,32768,0,2,RGS,346,2.9010679721832275,0.0008196673588827252,0.9825047850608826,110.58150482177734,BX_Scd,3.652099132537842
2721026887673214148,272.10268876386976,67.32141487644873,102160061,0,32768,0,2,RGS,454,1.6736654043197632,0.002328678499907255,0.547717809677124,12.43354606628418,Irr_Blue,5.882933139801025
2721027607673853918,272.1027607257082,67.38539186398248,102160061,0,32768,0,2,RGS,390,4.984365463256836,0.02641545794904232,0.8166592121124268,52.931053161621094,BX_SB3,-99.0
2721028036674214303,272.102803627509,67.42143037533653,102160061,0,32768,0,2,RGS,407,1.215881586074829,0.0009221233194693923,0.9017695188522339,78.7438735961914,Lya_em_SB1,3.988284111022949
2721028305674326894,272.1028305493496,67.43268943815121,102160061,0,32768,0,2,RGS,415,0.9317963719367981,0.0008367303526028991,0.30925101041793823,29.806564331054688,BX_Scd,3.0620439052581787
2721029812674273535,272.10298129570975,67.42735358073902,102160061,0,32768,0,2,RGS,217,0.9596195220947266,0.0002736191963776946,0.8334789276123047,nan,BX_SB1,0.0
2721030147676013265,272.1030147442615,67.601326531183,102160061,0,32768,0,2,RGS,107,1.2950401306152344,0.001158576225861907,0.11921752989292145,23.198150634765625,BX_Scd,0.0
2721030179674762310,272.10301790054496,67.47623100018093,102160061,0,32768,0,2,RGS,306,3.6073384284973145,0.001803083810955286,0.8366468548774719,25.325393676757812,BX_Scd,3.8663628101348877
2721030783674751522,272.1030783414611,67.47515227156975,102160061,0,32768,0,2,RGS,340,0.02628997154533863,0.0005365873221307993,0.2198837697505951,522.5389404296875,BX_Scd,0.0
2721030991675437268,272.10309919551986,67.54372688019733,102160061,0,32768,0,2,RGS,252,2.363729476928711,0.000909805647097528,0.6976208090782166,163.6953887939453,BX_Scd,4.793704509735107
2721033317676249114,272.103331717068,67.62491141546813,102160061,0,32768,0,2,RGS,317,2.9116148948669434,0.0008803379605524242,0.8443085551261902,69.47508239746094,BX_Scd,6.819462776184082
2721033645672705899,272.10336456764793,67.27058999519622,102160061,0,32768,0,2,RGS,460,1.2298856973648071,0.00012836133828386664,0.6161035299301147,1640.557373046875,Lya_abs_SB1,8.393717765808105
2721034415673091100,272.10344156054316,67.30911001764481,102160061,0,32768,0,2,RGS,404,1.3562004566192627,0.000922259408980608,0.46122312545776367,nan,BX_SB1,3.093381881713867
2721035079676109547,272.10350798324424,67.61095477304161,102160061,0,32768,0,2,RGS,356,1.04838228225708,0.0002934585209004581,0.5072970390319824,180.5321502685547,Sbc,4.282436370849609
2721036113674696433,272.1036113434679,67.46964335062324,102160061,0,32768,0,2,RGS,298,1.7410753965377808,0.0010554019827395678,0.26540133357048035,36.0101318359375,BX_SB3,5.888364315032959
2721036523676920533,272.10365230018505,67.69205332418987,102160061,0,32768,0,2,RGS,431,0.9277438521385193,0.0010716542601585388,0.9054622650146484,9.7493257522583,Lya_abs_SB3,0.0
2721036910673894975,272.1036910169994,67.38949759646869,102160061,0,32768,0,2,RGS,409,1.7939331531524658,0.0009474200196564198,0.9752365946769714,25.22415542602539,Sbc,0.0
2721039656676035711,272.10396563803346,67.60357111595657,102160061,0,32768,0,2,RGS,216,1.7380619049072266,0.0006411176291294396,0.9969749450683594,35.0135612487793,Sbc,0.0
2721041351676191899,272.10413518635517,67.61918999376624,102160061,0,32768,0,2,RGS,426,0.013439844362437725,0.00014996365644037724,0.9723873734474182,2266.769775390625,BX_Scd,0.0
2721043141673439455,272.10431416777595,67.34394553749713,102160061,0,32768,0,2,RGS,456,0.01273068506270647,0.0004620621621143073,0.9683033227920532,1721.6566162109375,BX_Scd,0.0
2721045563673211516,272.10455637990253,67.32115169551597,102160061,0,32768,0,2,RGS,389,4.862348556518555,0.003409481141716242,0.46780452132225037,31.404020309448242,Lya_em_SB3,0.0
2721046804672682279,272.1046804542067,67.26822797654539,102160061,0,32768,0,2,RGS,394,1.557551383972168,0.00041129844612441957,0.9954517483711243,32.22468948364258,Irr_Blue,7.156892776489258
2721047051677238327,272.1047051603083,67.72383272130939,102160061,0,32768,0,2,RGS,467,0.5534065961837769,0.00017126674356404692,0.9736113548278809,398.35980224609375,BX_SB3,8.606603622436523
2721047663675404120,272.10476636966797,67.5404120167094,102160061,0,32768,0,2,RGS,458,1.375838279724121,0.0010044523514807224,0.875968873500824,46.8745002746582,BX_SB3,2.4134368896484375
2721048944674952289,272.1048944437319,67.49522897763403,102160061,0,32768,0,2,RGS,346,1.445257306098938,0.0009254221222363412,0.29202204942703247,36.65988540649414,BX_SB3,5.122646808624268
2721049252676848640,272.1049252487228,67.68486408891884,102160061,0,32768,0,2,RGS,462,0.011111611500382423,0.000274903723038733,0.9841922521591187,1841.194580078125,BX_Scd,5.600144863128662
2721050256674314545,272.10502564138693,67.43145458728762,102160061,0,32768,0,2,RGS,256,1.4425688982009888,0.0007658686372451484,0.9954575300216675,98.10150146484375,Lya_em_Scd,0.0
2721051476672615085,272.10514761129514,67.26150855805689,102160061,0,32768,0,2,RGS,247,2.6264359951019287,0.0002655653515830636,0.9977450966835022,303.67919921875,Sbc,53.025447845458984
2721051633677108852,272.1051633308947,67.7108852387828,102160061,0,32768,0,2,RGS,403,4.63642692565918,0.0010663855355232954,0.16065961122512817,35.20377731323242,Lya_abs_SB3,3.8606934547424316
2721052262673818709,272.1052262747234,67.38187095142759,102160061,0,32768,0,2,RGS,446,0.4078311622142792,0.00037845599581487477,0.9133386611938477,76.38961791992188,BX_SB3,6.830217361450195
2721052269674301651,272.10522698511147,67.43016514515026,102160061,0,32768,0,2,RGS,209,1.3540807962417603,0.000577577215153724,0.9668486714363098,49.01823806762695,Sbc,0.0
2721052845673492749,272.1052845937534,67.34927498992687,102160061,0,32768,0,2,RGS,456,1.2498202323913574,0.0007660569972358644,0.9196544885635376,58.66931915283203,BX_Scd,9.286117553710938
2721053275677045755,272.1053275640089,67.70457550561297,102160061,0,32768,0,2,RGS,465,4.862348556518555,0.0017289848765358329,0.8838904500007629,46.98369216918945,BX_Scd,-99.0
2721053587673883929,272.1053587566165,67.38839292715683,102160061,0,32768,0,2,RGS,255,4.858246326446533,0.004065961576998234,0.8402951955795288,55.953285217285156,BX_Scd,0.0
2721053610674621122,272.105361031124,67.46211226343341,102160061,0,32768,0,2,RGS,222,1.4809718132019043,0.0013103431556373835,0.09776947647333145,31.881103515625,Irr_Blue,3.657484531402588
2721053766677368449,272.10537663461315,67.73684495139072,102160061,0,32768,0,2,RGS,389,0.06040438637137413,0.000681520439684391,0.14030537009239197,73.63536834716797,BX_Scd,13.836084365844727
2721054433677139754,272.1054433464995,67.71397540672677,102160061,0,32768,0,2,RGS,429,1.526033639907837,0.0003631881845649332,0.9956478476524353,347.5228576660156,Sbc,14.187817573547363
2721054701676075772,272.1054701178178,67.6075772154085,102160061,0,32768,0,2,RGS,102,3.887350559234619,0.0006668613641522825,0.5150170922279358,110.7038345336914,Lya_abs_Scd,0.0
2721056769674366873,272.10567697453985,67.43668736081418,102160061,0,32768,0,2,RGS,267,1.818346381187439,0.0010097726481035352,0.18537652492523193,32.138328552246094,BX_Scd,8.283303260803223
2721057360674593742,272.1057360390492,67.45937425269376,102160061,0,32768,0,2,RGS,128,1.4978998899459839,0.0006752606714144349,0.33968472480773926,63.655513763427734,Lya_abs_SB3,14.270098686218262
2721057516677343986,272.1057516956856,67.73439866029962,102160061,0,32768,0,2,RGS,468,0.5065922737121582,0.0003772455675061792,0.08347642421722412,97.2372817993164,Sbc,3.829457998275757
2721057607673570973,272.10576079778014,67.35709735055867,102160061,0,32768,0,2,RGS,467,1.2258754968643188,0.001436583581380546,0.11042530089616776,nan,Sbc,3.1944386959075928
2721057740675509123,272.1057740952775,67.55091231506812,102160061,0,32768,0,2,RGS,66,0.010404081083834171,0.00020294262503739446,0.3610105514526367,579.8240356445312,BX_Scd,-99.0
2721058081674582454,272.10580813216734,67.45824545632856,102160061,0,32768,0,2,RGS,131,1.6825031042099,0.0007060462376102805,0.9969084858894348,84.5650634765625,BX_Scd,17.50472640991211
2721058394675236251,272.10583946053333,67.52362518339187,102160061,0,32768,0,2,RGS,411,1.3922882080078125,0.0001403036731062457,0.9896100759506226,1176.1748046875,BX_SB1,9.150519371032715
2721058633672759371,272.1058633286093,67.27593716796075,102160061,0,32768,0,2,RGS,460,0.9273583292961121,0.001018068054690957,0.17538681626319885,nan,Lya_abs_SB3,4.752139568328857
2721059587673555641,272.1059587874762,67.35556419662434,102160061,0,32768,0,2,RGS,468,2.316633701324463,0.0014854040928184986,0.9682003855705261,43.157081604003906,Lya_abs_Scd,6.689885139465332
2721060418677468235,272.1060418665022,67.7468235478543,102160061,0,32768,0,2,RGS,420,3.2812726497650146,0.00030407882877625525,0.9980584979057312,208.1781463623047,BX_Scd,30.97511863708496
2721060868674594252,272.1060868333863,67.45942528279991,102160061,0,32768,0,2,RGS,118,1.4899194240570068,0.0007985940319485962,0.6117246150970459,52.10175323486328,Lya_em_Scd,0.0
2721061238676347483,272.1061238645665,67.63474835907333,102160061,0,32768,0,2,RGS,378,1.4265010356903076,0.0018939586589112878,0.10255282372236252,21.205013275146484,BX_Scd,0.0
2721062104675266006,272.1062104607324,67.52660060184414,102160061,0,32768,0,2,RGS,413,0.02546926774084568,0.0007298109703697264,0.5628513693809509,40.91310501098633,BX_Scd,7.360177993774414
2721062766676643980,272.1062766966887,67.66439808292175,102160061,0,32768,0,2,RGS,436,1.0826691389083862,0.0012014625826850533,0.36910107731819153,18.62331199645996,Lya_em_SB1,7.909183502197266
2721062913677197684,272.1062913412237,67.71976842971006,102160061,0,32768,0,2,RGS,437,0.2724578380584717,0.00016786587366368622,0.9543047547340393,3817.798095703125,BX_Scd,8.962307929992676
2721063966672712203,272.1063966093399,67.27122032191318,102160061,0,32768,0,2,RGS,98,2.135693311691284,0.00018826441373676062,0.9977327585220337,67.7539291381836,Lya_em_SB1,112.654541015625
2721064074675935369,272.1064074175467,67.59353697897238,102160061,0,32768,0,2,RGS,19,1.791698932647705,0.0018156275618821383,0.6131910681724548,4.5279998779296875,Lya_em_SB1,0.0
2721064182677145973,272.1064182894942,67.7145973739296,102160061,0,32768,0,2,RGS,393,1.8355908393859863,0.0007091512670740485,0.9948943853378296,99.75501251220703,BX_Scd,11.587706565856934
2721066007677327427,272.1066007384029,67.73274273348723,102160061,0,32768,0,2,RGS,466,2.7462313175201416,0.0011036463547497988,0.3501090407371521,79.25968170166016,BX_SB3,4.189067363739014
2721066776674839852,272.10667760780285,67.48398528073352,102160061,0,32768,0,2,RGS,382,0.21052037179470062,0.001128194504417479,0.8000365495681763,427.2161865234375,BX_Scd,3.5109729766845703
2721067305676093670,272.1067305963695,67.60936702155931,102160061,0,32768,0,2,RGS,314,1.7694543600082397,0.0010727843036875129,0.997199535369873,72.92507934570312,Lya_abs_Scd,4.407179832458496
2721067834675438331,272.10678348987443,67.54383318781356,102160061,0,32768,0,2,RGS,335,1.101497769355774,0.0006227565463632345,0.2613568603992462,83.04452514648438,BX_Scd,0.0
2721068135674301650,272.1068135130308,67.43016507493178,102160061,0,32768,0,2,RGS,132,1.4993990659713745,0.000755437882617116,0.9941273927688599,47.900970458984375,Lya_abs_Scd,10.650137901306152
2721068394675521037,272.1068394266195,67.55210375471951,102160061,0,32768,0,2,RGS,81,1.3028565645217896,0.00047829889808781445,0.05336076766252518,57.150264739990234,Lya_abs_SB3,0.0
2721068402676313338,272.1068402952612,67.63133383282425,102160061,0,32768,0,2,RGS,194,1.7512362003326416,0.0008196933777071536,0.9971224665641785,83.14480590820312,Lya_abs_SB1,8.494649887084961
2721068496673027544,272.10684966326943,67.30275447779688,102160061,0,32768,0,2,RGS,378,2.7586143016815186,0.00014291210391093045,0.9981458187103271,894.4144287109375,SB2,6.287240982055664
2721069021677493072,272.1069021788944,67.74930723540072,102160061,0,32768,0,2,RGS,458,3.207422971725464,0.0009651174186728895,0.6882601976394653,98.50220489501953,BX_Scd,-99.0
2721069895675546220,272.106989532419,67.55462204462748,102160061,0,32768,0,2,RGS,140,1.608434796333313,0.0011594832176342607,0.24272291362285614,62.19837188720703,BX_Scd,0.0
2721070037673184471,272.10700379248453,67.31844715810159,102160061,0,32768,0,2,RGS,440,4.733638763427734,0.0020879916846752167,0.9148111939430237,113.6623306274414,BX_Scd,0.0
2721070604676228610,272.10706042275285,67.622861056418,102160061,0,32768,0,2,RGS,251,1.4391517639160156,0.002427276223897934,0.18276742100715637,3.6320993900299072,BX_SB3,0.0
2721070611676125257,272.10706118956307,67.61252576062124,102160061,0,32768,0,2,RGS,8,1.4071664810180664,0.039483096450567245,0.10538984835147858,nan,BX_SB3,-99.0
2721070659677093784,272.10706595587135,67.70937843187369,102160061,0,32768,0,2,RGS,466,1.7641974687576294,0.0010034641018137336,0.8398998975753784,64.3965072631836,BX_Scd,5.572735786437988
2721071813675464279,272.1071813134368,67.54642791994384,102160061,0,32768,0,2,RGS,141,1.0316542387008667,0.0011821435764431953,0.13838918507099152,15.40510368347168,BX_SB3,5.581790447235107
2721074240673345062,272.1074240350803,67.33450627917527,102160061,0,32768,0,2,RGS,353,1.9260410070419312,0.0015606043161824346,0.3742707669734955,9.127754211425781,Lya_abs_Scd,6.359395980834961
2721074586674774125,272.1074586434739,67.47741253896089,102160061,0,32768,0,2,RGS,288,1.7914197444915771,0.0021286995615810156,0.3042632043361664,13.254611015319824,Lya_abs_SB1,9.03182601928711
2721074789674154947,272.10747898594684,67.41549472057498,102160061,0,32768,0,2,RGS,129,1.1173182725906372,0.0011953033972531557,0.1579974740743637,50.55154800415039,BX_SB1,0.0
2721076272673538127,272.1076272483559,67.35381275000559,102160061,0,32768,0,2,RGS,468,0.916978657245636,0.0010750601068139076,0.9865375757217407,nan,Lya_em_SB3,8.762064933776855
2721077173675220858,272.1077173211544,67.52208580149876,102160061,0,32768,0,2,RGS,329,2.0539941787719727,0.001088916789740324,0.9975473284721375,79.7783203125,Lya_abs_Scd,2.4867560863494873
2721077225677259108,272.1077225399538,67.72591080156603,102160061,0,32768,0,2,RGS,430,1.78389310836792,0.000981151475571096,0.9972248077392578,89.97901916503906,SB2,4.03810453414917
2721078213673316142,272.10782135841816,67.33161424863358,102160061,0,32768,0,2,RGS,462,1.2065943479537964,0.0012810364132747054,0.986226499080658,11.03822135925293,BX_Scd,4.658398628234863
2721079543673517948,272.1079543990711,67.35179480227357,102160061,0,32768,0,2,RGS,112,2.8468334674835205,0.0005032861954532564,0.9983772039413452,90.1541519165039,BX_Scd,20.69769859313965
2721080767675365479,272.1080767551728,67.53654799784536,102160061,0,32768,0,2,RGS,316,1.4248031377792358,0.00040678659570403397,0.04169351980090141,101.40044403076172,BX_SB1,0.0
2721081763677217601,272.1081763028728,67.72176014449855,102160061,0,32768,0,2,RGS,416,1.2473468780517578,0.00025963716325350106,0.9910765886306763,33.84913635253906,Lya_abs_SB3,7.747552394866943
2721082140673335297,272.1082140320704,67.33352974458614,102160061,0,32768,0,2,RGS,463,1.8426886796951294,0.0012386355083435774,0.12142377346754074,nan,Irr,7.087225914001465
2721083242676126697,272.10832425093656,67.61266973850925,102160061,0,32768,0,2,RGS,399,2.9104416370391846,0.0008092076750472188,0.67830491065979,112.87962341308594,Lya_em_SB3,5.013327121734619
2721083769672732450,272.108376924063,67.27324502550559,102160061,0,32768,0,2,RGS,458,0.9551175832748413,0.0006330883479677141,0.1753835380077362,nan,Lya_em_SB3,8.682454109191895
2721083792674774573,272.10837925836626,67.4774573483552,102160061,0,32768,0,2,RGS,353,1.3649345636367798,0.0023289716336876154,0.09559077024459839,47.337120056152344,BX_Scd,0.0
2721085826674102033,272.10858265911054,67.4102033504798,102160061,0,32768,0,2,RGS,391,0.2801155149936676,0.00018608893151395023,0.5643306970596313,2181.135009765625,BX_Scd,0.0
2721085960677081975,272.1085960744103,67.70819751188532,102160061,0,32768,0,2,RGS,462,0.27093181014060974,0.0008364576497115195,0.7563571333885193,218.1576385498047,Sbc,3.6997241973876953
2721087603676901683,272.10876036356956,67.69016832127124,102160061,0,32768,0,2,RGS,468,0.8260411620140076,0.0007605600403621793,0.31696611642837524,60.18840026855469,Lya_em_SB3,10.764337539672852
2721089063676682363,272.10890631327067,67.6682363503674,102160061,0,32768,0,2,RGS,463,1.1234674453735352,0.001083454815670848,0.9401739239692688,nan,Lya_em_SB3,5.960625171661377
2721090075672581267,272.1090075976947,67.2581267994664,102160061,0,32768,0,2,RGS,455,1.2681177854537964,0.00046992962597869337,0.04811745136976242,136.93203735351562,Lya_em_SB1,3.9251811504364014
2721091516675274024,272.10915166721014,67.5274024278131,102160061,0,32768,0,2,RGS,411,1.3035475015640259,0.0005658137961290777,0.9452226161956787,101.90888214111328,BX_Scd,15.259557723999023
2721091780676086416,272.1091780038972,67.60864162602007,102160061,0,32768,0,2,RGS,240,0.48090046644210815,5.379616777645424e-05,0.9604936838150024,1802.555419921875,BX_Scd,30.17062759399414
2721096427674328985,272.10964271392487,67.43289857835289,102160061,0,32768,0,2,RGS,227,0.7822031378746033,0.0009436130058020353,0.6107124090194702,28.839906692504883,BX_SB3,4.650517463684082
2721097017675513725,272.10970175495544,67.55137253349619,102160061,0,32768,0,2,RGS,288,0.6288110613822937,0.0005720115732401609,0.18845917284488678,128.10110473632812,Lya_abs_SB3,2.985097885131836
2721097113672583476,272.10971138680657,67.25834768910657,102160061,0,32768,0,2,RGS,208,2.5450432300567627,0.0017276701983064413,0.14309394359588623,40.370113372802734,Lya_em_SB3,18.553791046142578
2721097355675524650,272.1097355099611,67.55246505420133,102160061,0,32768,0,2,RGS,275,2.7160093784332275,0.0010083026718348265,0.18705186247825623,112.79546356201172,SB2,4.968017101287842
2721100771673102431,272.1100771740642,67.31024313506877,102160061,0,32768,0,2,RGS,403,0.8967660069465637,0.0005627028294838965,0.23730412125587463,47.45299530029297,BX_Scd,5.392207145690918
2721101292676802637,272.11012928172903,67.6802637746443,102160061,0,32768,0,2,RGS,441,0.013135857880115509,0.00024243850202765316,0.9895483255386353,2794.743408203125,BX_Scd,0.0
2721102434674129079,272.11024349258713,67.4129079044717,102160061,0,32768,0,2,RGS,232,4.951541900634766,0.00345408683642745,0.36584481596946716,61.18294143676758,BX_Scd,0.0
2721103824674116748,272.11038242700715,67.4116748314812,102160061,0,32768,0,2,RGS,142,1.070210576057434,0.0007513617165386677,0.20489072799682617,23.72404670715332,Lya_em_SB1,4.717325210571289
2721104132674003543,272.11041321880674,67.4003543284144,102160061,0,32768,0,2,RGS,464,0.616155743598938,0.00014721347542945296,0.9622088670730591,495.632568359375,SB2,3.462123394012451
2721104572676990622,272.11045728641363,67.69906226750078,102160061,0,32768,0,2,RGS,452,1.3775019645690918,0.0021964896004647017,0.9512977004051208,15.082999229431152,BX_Scd,2.3589859008789062
2721104694677265474,272.11046941665415,67.72654743215914,102160061,0,32768,0,2,RGS,447,1.7548151016235352,0.0005318824551068246,0.9975122213363647,134.9235382080078,Sbc,5.296509742736816
2721105846673216347,272.1105846701151,67.32163471209056,102160061,0,32768,0,2,RGS,465,1.7581229209899902,0.0011410374427214265,0.9971097111701965,43.47120666503906,BX_Scd,6.932350158691406
2721105991675390672,272.11059910777345,67.53906725417242,102160061,0,32768,0,2,RGS,433,2.719355344772339,0.001999669475480914,0.9977299571037292,53.153236389160156,Lya_abs_SB3,4.962388038635254
2721106374675860249,272.1106374491583,67.5860249064997,102160061,0,32768,0,2,RGS,43,4.929562091827393,0.001022808370180428,0.6841886639595032,225.3739471435547,BX_SB3,-99.0
2721106404673243518,272.1106404109703,67.32435187644872,102160061,0,32768,0,2,RGS,461,2.642791748046875,0.001177133177407086,0.968985378742218,0.0,Lya_abs_SB3,11.6544771194458
2721106642674098463,272.1106642917323,67.4098463292118,102160061,0,32768,0,2,RGS,411,1.7675164937973022,0.0022595340851694345,0.8902905583381653,45.094627380371094,Lya_abs_Scd,3.5544445514678955
2721106665676975762,272.110666544837,67.69757622542592,102160061,0,32768,0,2,RGS,467,0.2286921739578247,0.0003707153373397887,0.9418838620185852,516.87353515625,Sbc,0.0
2721107271675169162,272.11072715978133,67.51691620473085,102160061,0,32768,0,2,RGS,361,1.1756997108459473,0.00029913982143625617,0.9047597646713257,127.02780151367188,Lya_abs_SB3,5.154545307159424
2721108958677106547,272.11089581196734,67.71065476724539,102160061,0,32768,0,2,RGS,463,4.846541881561279,0.0023723794147372246,0.8772580623626709,194.25950622558594,BX_SB3,6.125016212463379
2721109127673247227,272.1109127764499,67.32472279512031,102160061,0,32768,0,2,RGS,464,4.7158918380737305,0.004531679674983025,0.913437008857727,29.33841896057129,BX_Scd,0.0
2721110065675505942,272.1110065437069,67.55059426882642,102160061,0,32768,0,2,RGS,244,1.7520617246627808,0.0005548522458411753,0.9964932799339294,108.75106811523438,BX_Scd,0.0
2721110769675204569,272.1110769015714,67.52045695793161,102160061,0,32768,0,2,RGS,360,1.7116310596466064,0.0007209462346509099,0.9968552589416504,98.24398803710938,Lya_abs_Scd,0.0
2721111208675475662,272.11112086412106,67.54756623049542,102160061,0,32768,0,2,RGS,258,1.5998411178588867,0.0010001887567341328,0.1515851467847824,22.211545944213867,Lya_em_Scd,6.529585838317871
2721111498675259098,272.111149870334,67.52590988332294,102160061,0,32768,0,2,RGS,435,1.3467944860458374,0.0010520537616685033,0.2807005047798157,50.086124420166016,BX_Scd,3.2872233390808105
2721114384674580860,272.11143845245476,67.458086014767,102160061,0,32768,0,2,RGS,202,4.856489181518555,0.00992295891046524,0.3028806746006012,70.5290756225586,BX_Scd,0.0
2721114586673564820,272.11145860822836,67.3564820472521,102160061,0,32768,0,2,RGS,462,2.416956901550293,0.0008934150682762265,0.9917049407958984,97.43609619140625,Lya_abs_SB3,0.0
2721115062677254876,272.11150623135404,67.72548761985253,102160061,0,32768,0,2,RGS,447,0.012831962667405605,0.00021331608877517283,0.3703713119029999,1653.8880615234375,BX_Scd,0.0
2721116941676209173,272.1116941194172,67.62091737155174,102160061,0,32768,0,2,RGS,154,3.258216142654419,0.00037591467844322324,0.998460054397583,214.41673278808594,Lya_em_SB3,13.061022758483887
2721119389673115685,272.11193892967447,67.31156853239463,102160061,0,32768,0,2,RGS,465,1.2096858024597168,0.0011229806113988161,0.2173752635717392,nan,BX_SB3,17.898319244384766
2721120359673243705,272.1120359284356,67.32437055774759,102160061,0,32768,0,2,RGS,446,4.950946807861328,0.00680700084194541,0.27203091979026794,11.281890869140625,BX_SB3,-99.0
2721121167673443666,272.1121167901173,67.34436668981661,102160061,0,32768,0,2,RGS,464,1.0444940328598022,0.0016794359544292092,0.09474683552980423,nan,BX_SB1,3.044215440750122
2721121580674307889,272.1121580605122,67.43078899573563,102160061,0,32768,0,2,RGS,238,1.3134740591049194,0.0004955588956363499,0.9482877254486084,50.964664459228516,Lya_em_SB3,-99.0
2721121616674161553,272.11216164205075,67.41615534720174,102160061,0,32768,0,2,RGS,126,1.0758076906204224,0.0011645116610452533,0.3013697862625122,29.36387062072754,BX_SB1,0.0
2721122400676933382,272.11224001555564,67.69333820289289,102160061,0,32768,0,2,RGS,464,0.9152541756629944,0.0013462298084050417,0.9830674529075623,6.626585006713867,Sbc,6.690659523010254
2721123803673785547,272.1123803558787,67.37855475464124,102160061,0,32768,0,2,RGS,454,1.7992466688156128,0.00046537246089428663,0.9867505431175232,296.5779113769531,SB2,-99.0
2721125085673808760,272.1125085995104,67.38087603337077,102160061,0,32768,0,2,RGS,461,1.3046995401382446,0.00024404487339779735,0.9876623153686523,448.0832214355469,Lya_abs_SB3,16.09559440612793
2721125267676227315,272.1125267983187,67.62273150298255,102160061,0,32768,0,2,RGS,409,1.350082278251648,0.000973857706412673,0.6469674110412598,34.202510833740234,BX_Scd,4.295066833496094
2721126846675787547,272.1126846422254,67.5787547566988,102160061,0,32768,0,2,RGS,95,0.8582781553268433,0.00017754759755916893,0.9508242607116699,257.75714111328125,Lya_abs_SB3,9.231171607971191
2721127789675272181,272.1127789040568,67.5272181447219,102160061,0,32768,0,2,RGS,399,0.05796825885772705,0.0007219882681965828,0.9598661065101624,339.07672119140625,BX_Scd,15.102212905883789
2721129491676606229,272.1129491667642,67.66062293242254,102160061,0,32768,0,2,RGS,464,1.5255284309387207,0.002674791729077697,0.20808884501457214,3.0242819786071777,BX_Scd,4.758590221405029
2721130159677121502,272.113015922433,67.71215029795793,102160061,0,32768,0,2,RGS,448,3.364267349243164,0.0011467925505712628,0.9969252943992615,58.9885139465332,BX_Scd,0.0
2721130481676492898,272.1130481173842,67.64928981490958,102160061,0,32768,0,2,RGS,435,1.7135299444198608,0.0009300117380917072,0.9972338080406189,10.284546852111816,Lya_abs_Scd,3.525338888168335
2721130871672897247,272.11308718032154,67.2897247890032,102160061,0,32768,0,2,RGS,468,0.2019561231136322,0.000635087548289448,0.3426585793495178,908.2615966796875,BX_Scd,0.0
